LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	OBSERVER ORCID ID	SAMPLING EVENT IDENTIFIER	OBSERVATION TYPE	PROTOCOL NAME	PROTOCOL CODE	PROJECT NAMES	PROJECT IDENTIFIERS	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	CHECKLIST COMMENTS	
2024-10-12 13:05:58.788759	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Dog Walk ... Rocky Point Road - 42.484x-122.084	L6069521	P	42.4836576	-122.0843638	2024-10-12	08:53:00	obsr413081		S198525345	Traveling	Traveling	P22			46	1.337		1	1		Merlin heard White headed woodpecker	
2024-10-17 08:59:15.691964	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Dog Walk ... Rocky Point Road - 42.484x-122.084	L6069521	P	42.4836576	-122.0843638	2024-10-16	08:26:00	obsr413081		S199151702	Traveling	Traveling	P22			25	1.664		4	1	G13222796		
2024-10-17 08:59:21.569721	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Dog Walk ... Rocky Point Road - 42.484x-122.084	L6069521	P	42.4836576	-122.0843638	2024-10-15	08:24:00	obsr413081		S199011096	Traveling	Traveling	P22			68	0.727		4	1	G13222797		
2024-10-22 12:11:43.375508	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Dog Walk ... Rocky Point Road - 42.484x-122.084	L6069521	P	42.4836576	-122.0843638	2024-10-18	08:34:00	obsr413081		S199345950	Traveling	Traveling	P22			59	1.130		5	1	G13232255		
2024-07-26 10:11:00.905892	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Dog Walk ... Rocky Point Road - 42.484x-122.084	L6069521	P	42.4836576	-122.0843638	2024-07-26	06:20:00	obsr413081		S188912457	Traveling	Traveling	P22			48	0.940		1	1			
2024-10-14 13:52:26.144972	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Dog Walk ... Rocky Point Road - 42.484x-122.084	L6069521	P	42.4836576	-122.0843638	2024-10-14	10:17:00	obsr413081		S198896605	Traveling	Traveling	P22			31	0.757		1	1			
2024-07-25 12:08:52.932846	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Dog Walk ... Rocky Point Road - 42.484x-122.084	L6069521	P	42.4836576	-122.0843638	2024-07-25	07:01:00	obsr413081		S188775723	Traveling	Traveling	P22			40	1.163		1	1			
2024-10-19 08:00:20.569729	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Dog Walk ... Rocky Point Road - 42.484x-122.084	L6069521	P	42.4836576	-122.0843638	2024-07-23	08:37:00	obsr413081		S188401289	Traveling	Traveling	P22			57	0.889		3	1	G13232257		
2024-10-19 08:00:20.517807	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Dog Walk ... Rocky Point Road - 42.484x-122.084	L6069521	P	42.4836576	-122.0843638	2024-10-17	08:47:00	obsr413081		S199233611	Stationary	Stationary	P21			3			2	1	G13232256		
2024-01-04 14:04:19.745825	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-01-04	11:00:00	obsr1102469		S158082144	Incidental	Incidental	P20						2	0	G11459311		
2024-04-19 11:22:10.534431	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-04-19	08:05:00	obsr966221		S169299239	Traveling	Traveling	P22			15	0.113		1	1			
2024-11-10 22:45:30.096598	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-11-02	10:07:00	obsr486677		S201137733	Traveling	Traveling	P22			24	0.225		1	1			
2024-05-05 14:50:30.523097	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-05-05	11:47:00	obsr486677		S172234717	Stationary	Stationary	P21			12			1	1			
2024-01-04 14:04:19.745825	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-01-04	11:00:00	obsr2028057		S158082145	Incidental	Incidental	P20						2	0	G11459311		
2024-05-16 18:00:22.49242	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-05-12	14:53:00	obsr2029836		S174953487	Traveling	Traveling	P22			15	0.330		1	1			
2024-11-05 00:26:38.13141	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-11-03	14:56:00	obsr2477814		S201339608	Traveling	Traveling	P22			38	0.589		1	1		Stayed around north and west sides only north of bridge	
2024-07-21 14:14:52.086153	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-07-21	11:05:00	obsr424066		S188117188	Traveling	Traveling	P22			8	0.146		1	1			
2024-10-31 15:39:58.619185	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-10-21	10:00:00	obsr1101766		S200920295	Stationary	Stationary	P21			30			2	0			
2024-09-09 13:53:01.838604	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-09-09	09:50:00	obsr486677		S194556516	Traveling	Traveling	P22			50	0.494		1	1			
2024-12-11 01:06:36.070292	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-12-04	10:13:00	obsr486677		S204465531	Traveling	Traveling	P22			30	0.795		1	1			
2024-01-03 17:13:17.534195	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-01-03	13:53:00	obsr2028057		S157980465	Traveling	Traveling	P22			19	0.438		2	1	G11453409		
2024-01-03 17:13:17.534195	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-01-03	13:53:00	obsr1102469		S157980466	Traveling	Traveling	P22			19	0.438		2	1	G11453409		
2024-07-04 00:52:14.306208	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-06-11	10:59:00	obsr108443		S185202046	Traveling	Traveling	P22			65	1.215		2	1			
2024-07-27 12:49:59.112808	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-07-21	15:46:00	obsr430494		S189092201	Traveling	Traveling	P22			45	0.129		1	1			
2024-01-01 16:13:47.80508	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-01-01	13:05:00	obsr2074142		S157769244	Traveling	Traveling	P22			7	0.193		1	1			
2024-05-06 17:26:17.00902	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-05-06	14:20:00	obsr2764825		S172486510	Stationary	Stationary	P21			6			1	1			
2024-10-27 20:51:46.910659	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-10-27	17:47:00	obsr2074142		S200548740	Traveling	Traveling	P22			4	0.097		1	0			
2024-04-26 16:28:05.221306	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-04-26	08:35:00	obsr726514		S170366112	Stationary	Stationary	P21			5			4	1	G12187058		
2024-04-25 14:40:10.200877	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-04-24	16:20:00	obsr1348223		S170250184	Traveling	Traveling	P22			19	0.257		2	0	G12179483		
2024-06-06 10:00:21.247586	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-06-06	06:22:00	obsr1333826		S179721125	Traveling	Traveling	P22			37	0.363		1	1			
2024-03-29 23:54:36.452515	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-03-29	11:50:00	obsr4675281		S166427343	Stationary	Stationary	P21			10			2	1	G11991981		
2024-09-01 14:39:03.977982	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-09-01	10:24:00	obsr498194		S193599797	Traveling	Traveling	P22			64	0.464		1	1			
2024-12-16 22:39:30.54787	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-07-20	07:12:00	obsr2566822		S192005883	Traveling	Traveling	P22			37	0.274		2	1	G12907547		
2024-06-20 13:15:28.182413	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-06-20	10:01:00	obsr912321		S182706119	Traveling	Traveling	P22			14	0.247		1	1			
2024-05-24 11:34:07.914746	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-05-24	08:19:00	obsr540793		S176755837	Traveling	Traveling	P22			14	0.174		1	1			
2024-08-25 15:07:34.736613	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-08-25	11:24:00	obsr486677		S192759315	Traveling	Traveling	P22			42	0.578		1	1			
2024-10-11 13:25:58.016552	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-10-11	10:18:00	obsr5013707		S198351345	Traveling	Traveling	P22			3	1.810		1	0			
2024-06-09 12:31:04.408829	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-06-09	09:22:00	obsr540793		S180394802	Traveling	Traveling	P22			7	0.119		1	1			
2024-09-01 22:26:57.156618	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-08-31	12:00:00	obsr3652031		S193433400	Stationary	Stationary	P21			30			2	1	G12973176		
2024-05-09 22:06:18.745902	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-05-09	19:06:00	obsr2074142		S173129331	Incidental	Incidental	P20						1	0			
2024-08-28 21:56:50.909984	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Putnam's Point	L607928	H	42.2388442	-121.8075228	2024-08-28	18:54:00	obsr3051145		S193117993	Stationary	Stationary	P21			10			1	1			
2024-05-12 17:46:58.118576	United States	US	Oregon	US-OR	Klamath	US-OR-035	US-OR_2568	9			Upper Klamath Lake--South End	L597938	H	42.2383729	-121.8155050	2024-05-12	14:46:00	obsr555822		S174088392	Incidental	Incidental	P20						1	0			
2024-09-01 03:56:37.440809	United States	US	Oregon	US-OR	Klamath	US-OR-035	US-OR_2568	9			Upper Klamath Lake--South End	L597938	H	42.2383729	-121.8155050	2024-08-31	11:00:00	obsr1319853		S193423800	Incidental	Incidental	P20						1	0		Quick grebe check	
2024-02-11 18:22:12.205404	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-11	08:19:00	obsr279424		S161273187	Traveling	Traveling	P22			129	7.532		1	1		30's, clear, 5 mph SE.	
2024-01-19 13:58:26.150117	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-01-18	17:05:00	obsr279424		S159288929	Traveling	Traveling	P22			67	3.927		1	1		30's, cloudy, calm.	
2024-02-24 12:28:18.960778	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-21	11:05:00	obsr279424		S162497398	Traveling	Traveling	P22			87	5.150		1	1		40's, PC, calm.	
2024-07-13 19:26:26.257946	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-07-13	09:01:00	obsr279424		S186861916	Traveling	Traveling	P22			109	7.564		1	1		60's, clear, 5 mph W.	
2024-03-02 14:50:56.452024	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-03-02	09:40:00	obsr279424		S163470655	Traveling	Traveling	P22			109	7.403		1	1		30's, PC, 5-15 SW.	
2024-02-08 12:47:53.480488	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-08	07:16:00	obsr279424		S160943241	Traveling	Traveling	P22			60	2.736		1	1		20's, cloudy, calm.	
2024-03-02 10:29:08.339825	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-27	09:32:00	obsr279424		S163117961	Traveling	Traveling	P22			91	4.989		1	1		30's, PC, calm.	
2024-01-11 17:44:41.516224	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-01-09	17:36:00	obsr279424		S158665836	Traveling	Traveling	P22			70	3.299		1	1			
2024-01-19 13:59:16.886089	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-01-17	17:04:00	obsr279424		S159289005	Traveling	Traveling	P22			60	3.766		1	1		30's, cloudy.	
2024-02-03 11:07:09.005529	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-02	17:13:00	obsr279424		S160504000	Traveling	Traveling	P22			58	3.219		1	1		30's, PC/snow.	
2024-02-18 15:02:44.010279	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-17	12:21:00	obsr279424		S162074467	Traveling	Traveling	P22			53	2.414		1	1		40's, PC, 5 mph S.	
2024-01-13 12:25:53.435483	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-01-06	09:18:00	obsr279424		S158300183	Traveling	Traveling	P22			158	8.819		1	1		30's, cloudy/snow, 0-10 W.	
2024-04-23 16:11:50.662098	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-04-23	11:00:00	obsr279424		S169986402	Traveling	Traveling	P22			40	3.219		1	1		60's, clear, calm.	
2024-02-17 22:35:39.058786	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-17	10:34:00	obsr907539		S161870989	Traveling	Traveling	P22			50	1.056		2	1	G11734705		
2024-06-01 21:41:06.596031	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-06-01	13:58:00	obsr2074142		S178771693	Traveling	Traveling	P22			90	0.982		1	0			
2024-04-12 10:00:48.512955	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-04-11	16:18:00	obsr2764825		S168241223	Traveling	Traveling	P22			45	1.550		1	1			
2024-04-16 23:50:22.573502	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-04-16	18:54:00	obsr675544		S168980494	Traveling	Traveling	P22			16	0.567		1	1			
2024-04-11 19:06:52.418064	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-04-11	15:48:00	obsr2764825		S168185552	Traveling	Traveling	P22			14	0.660		1	1			
2024-02-17 17:30:38.877868	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-17	14:30:00	obsr2074142		S161903928	Incidental	Incidental	P20						1	0			
2024-03-24 11:58:45.907258	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-03-20	07:45:00	obsr1169084		S165681653	Traveling	Traveling	P22			113	2.511		14	1	G11931912		
2024-04-27 09:26:50.794446	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-04-18	12:52:00	obsr443503		S169213978	Traveling	Traveling	P22			76	2.140		1	1			
2024-05-03 11:59:36.573033	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-05-03	08:56:00	obsr5086133		S171696891	Stationary	Stationary	P21			2			1	1			
2024-02-16 19:22:27.63809	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-16	16:19:00	obsr1230112		S161735068	Incidental	Incidental	P20						2	0	G11727859		
2024-06-11 17:22:32.459927	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-06-09	09:35:00	obsr540793		S180408565	Traveling	Traveling	P22			35	1.069		1	1			
2024-05-27 15:46:41.434721	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-05-27	12:24:00	obsr634580		S177647343	Traveling	Traveling	P22			20	0.933		1	1			
2024-06-11 17:22:32.459927	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-06-09	10:10:00	obsr540793		S180407748	Traveling	Traveling	P22			9	0.462		1	1			
2024-03-13 22:25:19.607728	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-03-13	18:03:00	obsr279424		S164753721	Traveling	Traveling	P22			53	3.219		1	1			
2024-12-15 15:50:24.974166	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-11-29	09:16:00	obsr279424		S203989537	Traveling	Traveling	P22			128	8.610		1	1		30's, fog, calm.	
2024-12-26 17:09:26.67665	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-12-26	09:19:00	obsr279424		S206680274	Traveling	Traveling	P22			138	8.047		1	1		30's, cloudy/snow, winds variable.	
2025-03-19 12:18:11.121864	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-11-10	09:50:00	obsr2927838		S202050187	Traveling	Traveling	P22			45			1	0			
2024-12-13 15:47:33.084729	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-12-12	16:45:00	obsr279424		S205276044	Traveling	Traveling	P22			59	2.414		1	1		30's, clear, calm.	
2024-12-15 15:45:32.973357	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-12-13	07:51:00	obsr279424		S205275912	Traveling	Traveling	P22			169	10.783		1	1		30's, low clouds/snow, 5-10 mph SW.	
2024-04-29 18:31:13.548261	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-01-10	14:56:00	obsr279424		S158605154	Traveling	Traveling	P22			107	2.865		1	1		30's, cloudy, calm.	
2024-02-05 11:56:00.923775	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-04	11:05:00	obsr279424		S160718091	Traveling	Traveling	P22			141	8.513		1	1		30's, snow, 5 mph E.	
2024-04-08 00:35:17.502492	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-03-29	08:33:00	obsr86049		S166369094	Traveling	Traveling	P22			112	3.203		1	1			
2024-02-20 15:29:24.312464	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-20	11:07:00	obsr279424		S162390438	Traveling	Traveling	P22			58	2.414		1	1		40's, cloudy, 3-5 mph S.	
2024-02-20 11:09:49.708924	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-12	07:11:00	obsr279424		S161324327	Traveling	Traveling	P22			57	4.184		1	1		30's, PC, calm.	
2024-02-01 16:00:46.214619	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-01-31	17:19:00	obsr279424		S160364938	Traveling	Traveling	P22			47	3.219		1	1		40's, cloudy, 5-10 mph S.	
2024-04-02 10:59:14.809672	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-04-01	16:10:00	obsr279424		S166940184	Traveling	Traveling	P22			130	9.656		1	1		60's, PC, 3-5 mph N.	
2024-02-20 11:09:49.708924	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-15	07:52:00	obsr279424		S161573483	Traveling	Traveling	P22			73	4.667		1	1		30's, cloudy, calm.	
2024-04-13 19:42:19.666675	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-04-06	08:40:00	obsr86049		S167395393	Traveling	Traveling	P22			74	2.494		1	1			
2024-01-16 11:39:51.687039	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-01-14	11:15:00	obsr486677		S158936366	Traveling	Traveling	P22			150	2.253		2	1	G11528124	The survey route includes the Lynnewood neighborhood adjacent to Moore Park	
2024-03-02 10:27:18.685934	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-28	07:32:00	obsr279424		S163189495	Traveling	Traveling	P22			55	3.219		1	1		20's, PC, calm.	
2024-09-27 13:44:36.88223	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-09-27	08:30:00	obsr279424		S196644945	Traveling	Traveling	P22			85	5.794		1	1		50's, clear, winds light/variable.	
2024-08-09 11:21:02.734422	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-08-09	06:42:00	obsr279424		S190771322	Traveling	Traveling	P22			47	3.701		1	1		50's, clear/smoke, calm.	
2024-07-12 11:41:24.426273	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-07-12	05:40:00	obsr279424		S186620464	Traveling	Traveling	P22			42	2.897		1	1		50's, clear, calm.	
2024-06-27 18:56:02.265163	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-06-27	15:36:00	obsr1827701		S184089644	Traveling	Traveling	P22			19	0.418		3	1			
2024-06-23 17:59:52.406841	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-06-23	10:10:00	obsr279424		S183379203	Incidental	Incidental	P20						1	0			
2024-09-03 08:17:39.728465	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-09-02	07:51:00	obsr279424		S193741488	Traveling	Traveling	P22			102	6.437		1	1		50's 60's, clear, calm.	
2024-12-12 10:39:03.355953	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-12-11	16:29:00	obsr279424		S205163021	Traveling	Traveling	P22			31	2.414		1	1		30's, cloudy, calm.	
2024-12-19 13:43:51.700826	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-12-18	16:37:00	obsr279424		S205921538	Traveling	Traveling	P22			54	3.862		1	1		30's, cloudy, calm.	
2024-07-21 13:59:43.777206	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-07-21	10:43:00	obsr424066		S188114771	Traveling	Traveling	P22			16	0.560		1	1			
2024-06-22 14:07:30.891361	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-06-22	08:50:00	obsr279424		S183107340	Traveling	Traveling	P22			67	3.219		1	1		70's, clear, calm.	
2024-01-17 00:17:44.405304	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-01-04	11:06:00	obsr1102469		S158085739	Traveling	Traveling	P22			39	1.585		2	1	G11459554		
2024-06-01 23:54:49.516738	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-06-01	18:15:00	obsr279424		S178784148	Traveling	Traveling	P22			133	8.690		1	1		60's, PC, 5-10 mph NW.	
2024-01-17 00:17:44.405304	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-01-04	11:06:00	obsr2028057		S158085738	Traveling	Traveling	P22			39	1.585		2	1	G11459554		
2024-02-20 11:04:42.970601	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-19	09:06:00	obsr279424		S162270816	Traveling	Traveling	P22			74	3.219		1	1		40, cloudy, calm.	
2024-02-25 10:58:27.387599	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-02-24	16:00:00	obsr279424		S162873699	Traveling	Traveling	P22			95	3.219		1	1		50's, clear, 3-5 mph S.	
2024-05-23 17:51:12.88135	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-05-21	17:00:00	obsr279424		S176619211	Incidental	Incidental	P20						1	0			
2024-03-06 11:22:38.741765	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-03-04	09:13:00	obsr279424		S163723463	Traveling	Traveling	P22			155	9.495		1	1		30's, snow, 5 mph S.	
2024-09-08 21:07:28.863197	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-09-08	16:58:00	obsr279424		S194488238	Stationary	Stationary	P21			67			1	1		80, clear, calm.	
2025-01-09 23:38:34.900654	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-12-31	10:28:00	obsr279424		S207403648	Traveling	Traveling	P22			209	14.645		1	1		30's, PC, calm.	
2024-10-11 13:57:50.154663	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-10-09	18:30:00	obsr279424		S198355145	Incidental	Incidental	P20						1	0			
2024-08-12 12:56:17.099174	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-08-11	07:39:00	obsr279424		S191063838	Traveling	Traveling	P22			111	8.047		1	1		50's, clear/some, winds light.	
2024-11-27 16:13:05.794409	United States	US	Oregon	US-OR	Klamath	US-OR-035		9			Moore Park	L613422	H	42.2314000	-121.8098000	2024-11-26	17:20:00	obsr279424		S203800622	Traveling	Traveling	P22			24	1.770		1	1		30's, cloudy, calm.	
